PFE_Close,JNJ_Close,MRK_Close,NVS_Close
35.749527,149.020004,73.998093,85.230003
35.702087,147.679993,73.368324,85.949997
35.351044,146.710007,73.043892,84.989998
35.578747,144.369995,72.872139,84.910004
35.56926,144.559998,73.721375,85.050003
35.493359,144.889999,73.998093,84.449997
36.223907,146.970001,75.419846,86.279999
36.233398,148.75,77.022903,87.43
33.643265,147.190002,75.916031,86.68
34.3074,148.25,77.137405,86.459999
34.3074,148.649994,78.301529,85.699997
34.165085,146.729996,77.814888,85.120003
34.146111,147.300003,78.492363,85.889999
34.71537,146.770004,79.10305,85.669998
34.354839,145.960007,78.492363,88.43
34.079697,147.800003,78.024811,88
31.593927,140.869995,73.807251,84.400002
32.020874,142.149994,72.805344,84.349998
31.650854,141.25,70.629768,85.160004
31.688805,144.460007,73.444656,86.760002
31.840607,144.020004,72.795799,89.489998
31.537003,143.410004,72.729012,89.660004
31.707781,143.830002,74.332062,91.099998
31.413662,143.389999,73.234734,90.620003
31.091082,142.860001,73.587784,90.459999
30.540796,139.820007,72.395035,88.800003
30.664137,139.669998,73.062981,89.599998
30.398481,137.809998,71.746185,87.099998
30.967743,139.039993,72.633591,87.330002
31.024668,140.630005,73.78817,87.339996
32.011387,140.380005,74.541985,87.849998
32.741936,140.970001,75.171753,87.57
32.741936,142.979996,75.935112,88.459999
32.28653,142.850006,75.114502,87.800003
32.020874,143.270004,74.351143,88.120003
31.745731,142.490005,73.177483,87.339996
32.096775,142.369995,73.215652,87.010002
33.406071,145.210007,73.807251,86.080002
33.425049,147.919998,74.666031,87.470001
33.889942,148.259995,75.801529,87.870003
33.776093,149.25,75.763359,87.389999
34.392788,149.350006,76.21183,88.169998
34.629982,149.600006,75.772903,88.010002
34.810246,149.740005,75.276718,86.019997
36.584438,150.009995,75.171753,86.5
36.442123,149.610001,74.484734,84.889999
35.730549,148.119995,73.568703,84.220001
35.616699,147.179993,75.314888,84.709999
37.020874,146.830002,76.040077,84.010002
37.248577,146.539993,75.715652,84.410004
36.755219,146.839996,75.372139,84.230003
36.508537,145.759995,76.564888,82.139999
36.385201,147.350006,78.759544,83.650002
36.423149,147.220001,77.92939,84.150002
36.480076,148.399994,77.900764,83.419998
36.309299,147.550003,77.337784,83.410004
36.480076,148.600006,77.309158,82.910004
36.423149,148.029999,77.204201,82.389999
35.853889,146.970001,77.204201,82.43
36.366222,149.660004,78.893127,84.93
36.21442,148,79.713737,85.370003
36.110058,148.240005,79.656487,84.650002
36.385201,148.990005,80.877861,86.089996
36.394688,150.089996,80.687019,85.629997
36.299809,150.389999,81.135498,85.470001
36.736244,151.419998,81.135498,87.139999
36.888046,152.759995,81.087784,86.400002
36.850094,152.149994,81.507637,86.379997
36.442123,152.059998,81.755722,86.449997
36.100571,152.300003,81.622139,87.029999
35.920303,152.979996,81.889313,87
35.967743,153.639999,81.727097,86.599998
35.853889,153.410004,81.364502,86.059998
34.990513,151.520004,80.562981,86.870003
35.294117,153.830002,82.948471,88.860001
34.535103,149.550003,81.574425,87.099998
34.497154,148.589996,81.335876,86.68
34.089184,147.259995,79.513359,87.330002
34.326378,149.699997,80.992363,88.220001
33.823528,146.910004,79.742363,88.519997
34.222012,147.779999,80.610687,89.879997
35.113853,148.350006,80.305344,90.029999
35.066414,148.889999,80.35305,91
34.895638,148.399994,81.650764,89.849998
34.933586,147.169998,81.71756,90.970001
34.753323,149.179993,81.879768,90.940002
34.174572,145.100006,79.322517,89.5
34.392788,144.210007,79.14122,88.919998
34.155598,144.440002,78.845421,87.449997
33.927895,144.669998,79.341606,86.300003
34.203037,145.660004,79.131676,87.110001
34.525616,147.110001,78.969467,87.050003
34.316887,147.059998,78.148857,87.040001
34.819733,148.880005,79.150764,86.959999
34.506641,147.320007,77.900764,87.300003
34.516129,146.240005,77.099236,87.519997
34.867172,148.229996,77.519081,88.269997
34.316887,146.259995,75.982826,86.449997
34.601517,147.880005,76.374046,85.940002
35,148.889999,76.793892,87.540001
34.905125,150.970001,76.67939,88.389999
34.933586,151.839996,76.67939,88.230003
35.009487,148.360001,77.013359,87.43
34.971539,148.100006,76.822517,87.43
34.677418,147.190002,75.438934,85.389999
36.005692,148.100006,76.17366,86.190002
35.863377,144.320007,75.066795,85.790001
35.56926,144.550003,74.685112,85.690002
35.180267,143.929993,74.494278,84.139999
35.512333,145.080002,75.582062,84.410004
36.223907,145.240005,76.17366,84.43
35.97723,143.970001,75.229012,84.18
35.512333,143.149994,74.417938,80.949997
33.633778,138.360001,72.690842,78.360001
33.472485,137.190002,72.414124,78.07
33.662239,137.110001,71.765266,78.080002
34.373814,138.690002,73.196564,79.769997
34.335861,138.5,73.39695,81.050003
35.417458,139.399994,76.927483,83.760002
34.525616,139.759995,76.774811,84.230003
34.535103,142.25,76.67939,84.720001
37.19165,146.080002,76.812981,83.93
36.698292,148.279999,77.395035,84.25
36.527515,147.800003,77.347328,86
35.626186,148.300003,76.202293,85.620003
36.641365,149.899994,77.375954,86.099998
35.417458,150.850006,76.507637,86.410004
36.040001,149.350006,77.767174,86.519997
36.32,147.369995,76.574425,85.720001
36.189999,147.139999,76.708015,87.199997
36.700001,146.360001,76.765266,87.519997
36.52,143.869995,76.60305,87.309998
36.599998,143.869995,76.469467,88.300003
36.529999,143.679993,76.393127,89.18
37.23,144,76.202293,89.760002
38.310001,144.679993,76.708015,90.830002
39.41,147.449997,77.814888,90.720001
40.799999,148.139999,78.082062,91.580002
40.09,149,77.719467,90.239998
40.34,150.270004,78.187019,91.620003
41.25,148.970001,78.730919,91.5
42.560001,151.550003,79.370232,91.209999
41.849998,153.100006,79.64695,91.610001
41.73,152.25,79.188934,91.68
41.119999,152.949997,79.160301,92.620003
39.209999,149.070007,76.64122,90.550003
38.709999,150.570007,76.793892,89.970001
37.84,149.669998,76.17366,90.970001
38.029999,153.619995,76.164124,91.980003
37.68,154.509995,75.887405,90.910004
37.380001,153.020004,75.658394,88.459999
36.740002,152.720001,75.78244,88.18
37.439999,151.940002,76.106873,88.379997
37.27,152.470001,76.469467,88.550003
36.82,153.190002,76.765266,91.199997
37.049999,154.139999,77.690842,93.349998
36.740002,156.050003,76.898857,94.360001
36.810001,157.380005,78.053436,94.43
36.810001,156.5,77.251907,94.370003
37.189999,158.339996,77.385498,94.610001
36.869999,159.830002,78.606873,93.510002
37.060001,160.369995,80.171753,93.400002
37.130001,160.039993,79.227097,94.040001
37.77,159.369995,81.106873,94.389999
37.18,158.130005,79.284348,93.849998
36.860001,157.889999,78.568703,93.309998
36.75,160.649994,78.406487,94.620003
36.700001,160.300003,79.561066,95.629997
36.73,162.779999,79.379768,96.690002
36.5,162.380005,78.683205,96.919998
36.48,161.729996,77.46183,96.879997
36.549999,163.550003,77.270988,96.900002
37.279999,165.979996,77.433205,98.470001
37.310001,170.479996,76.574425,95.940002
36.240002,167.880005,73.540077,92.900002
35.860001,169.160004,74.351143,92.839996
35.900002,163.130005,73.540077,90.470001
35.799999,162.710007,73.816795,89.760002
34.990002,161.25,74.208015,89.620003
34.84,160.5,73.778625,89.339996
34.889999,161.990005,72.547707,90.629997
34.919998,164.449997,72.328247,90.529999
34.82,164.919998,71.60305,91
34.970001,166.270004,71.60305,91.580002
34.740002,166.809998,71.459923,91.470001
34.43,166.059998,71.316795,92.190002
34.720001,166.580002,71.564888,92.029999
34.689999,165.070007,70.849236,91.459999
34.889999,165.660004,72.080154,90.089996
34.560001,165.740005,71.956108,89.389999
34.439999,162.979996,70.906487,88.410004
34.259998,161.869995,71.498093,87.910004
33.91,160.440002,71.125954,86.5
33.75,162.589996,71.154579,87.43
33.82,162.759995,71.202293,86.709999
33.490002,158.460007,69.293892,85.910004
33.689999,159.320007,69.064888,87.449997
33.509998,159.020004,69.513359,88.169998
34.389999,156.220001,69.942749,87.559998
34.200001,153.070007,68.864502,83.5
34.389999,156.100006,69.780533,84.010002
34.349998,157.399994,70.772903,83.730003
34.450001,157.699997,70.744278,83.540001
34.93,159.149994,71.335876,84.190002
34.709999,159.139999,71.21183,84.739998
34.939999,159.600006,71.183205,84.129997
35.41,160.419998,72.738548,85.290001
35.830002,161.369995,73.291985,86.010002
35.790001,160.770004,73.759544,85.639999
35.77,160.470001,73.730919,85.18
35.529999,160.039993,73.959923,85.940002
36,160.5,73.959923,86.510002
35.360001,160.350006,72.776718,86.260002
35.610001,161.910004,72.748093,86.019997
35.669998,161.970001,72.585876,87.209999
36.25,164.929993,73.845421,87.410004
36.619999,166.039993,74.713737,87.349998
36.110001,165.009995,73.435112,87.019997
36.23,164.350006,73.559158,85.480003
36.299999,162.830002,73.559158,86.080002
36.279999,163.429993,73.473282,87.269997
36.049999,163.389999,72.318703,86.360001
35.91,163.610001,72.633591,86.300003
35.959999,162.970001,72.03244,86.989998
36.599998,161.25,72.814888,87.550003
36.970001,161.639999,72.729012,87.339996
37.16,159.479996,72.92939,86.610001
37.169998,159.919998,72.900764,86.75
37.599998,160.389999,73.148857,87.199997
38.57,162.240005,73.921753,88.019997
38.93,162.690002,74.10305,88.379997
39.029999,166.479996,74.971375,87.830002
39.529999,166.589996,75.601143,88.660004
38.639999,165.179993,74.389313,88.230003
38.66,165.520004,74.312981,88.269997
38.68,164.119995,73.979012,87.809998
38.450001,163.179993,73.816795,86.639999
38.810001,161.979996,73.559158,86.82
38.599998,164.199997,70.305344,86.029999
38.650002,162.729996,71.087784,85.239998
39.830002,165.210007,72.5,86.389999
39.950001,167.770004,72.509544,85.629997
39.970001,167.070007,74.14122,86.5
39.189999,167.740005,74.21756,87.349998
39.580002,168.5,74.818703,87.959999
39.860001,170.270004,74.589699,87.980003
39.349998,168.880005,73.912216,87.410004
39.689999,168.199997,74.427483,87.57
40.099998,169.960007,75.085876,88.400002
40.02,170.220001,74.704201,88.959999
40.110001,170.389999,76.21183,88.550003
40.049999,170.449997,75.744278,88.699997
39.830002,170.080002,75.725189,87.660004
40.119999,171.070007,76.011452,87.940002
39.950001,170.960007,75.553436,88.110001
39.810001,170.550003,75.410301,88.019997
39.330002,170.080002,73.950378,88.480003
38.919998,169.070007,73.692749,89.160004
38.650002,168.809998,72.442749,88.480003
38.73,169.25,72.414124,88.379997
38.5,165.529999,71.736641,88.120003
38.790001,166.199997,72.395035,88.889999
38.970001,166.039993,73.910004,89.309998
39.150002,165.970001,74.110001,89.800003
38.990002,164.839996,72.800003,89.669998
38.849998,163.389999,72.400002,89.690002
39.810001,165.589996,74.040001,92.230003
40.68,167.080002,76.139999,93.5
40.150002,164.960007,76.269997,92.690002
39.630001,165.369995,75.449997,93.589996
39.59,164.490005,75.699997,93.910004
39.299999,164.429993,76.610001,93.790001
39.48,165.220001,77.230003,94.150002
38.810001,161.979996,76.610001,93.010002
39.419998,163.839996,76.75,93.910004
39.610001,163.619995,76.190002,93.129997
39.049999,162.630005,75.580002,92.389999
39.189999,163.369995,76.360001,92.459999
38.98,164.210007,77.199997,92.489998
39.119999,164.020004,76.860001,92.300003
39.099998,164.029999,77.209999,91.830002
39.16,164.740005,77.769997,91.239998
39.560001,165.960007,77.989998,91.650002
39.73,168.979996,78.599998,91.980003
39.290001,167.970001,78.110001,91.580002
39.349998,169.410004,78.559998,91.940002
39.25,169.080002,78.120003,92.349998
39.610001,169.75,77.989998,92.739998
39.759998,169.479996,77.550003,92.980003
39.650002,169.270004,77.610001,92.669998
39.950001,170.419998,77.620003,92.459999
40.09,168.369995,77.900002,91.25
40.349998,168.100006,78.019997,91.699997
40.150002,166.880005,77.050003,90.620003
41.049999,168.449997,76.169998,90.239998
41.02,169.490005,76.389999,90.480003
41.470001,169.979996,76.529999,91.080002
41.68,171.789993,77.540001,91.57
41.810001,171.869995,77.239998,90.959999
42.099998,172.660004,77.849998,91.32
43.450001,172.179993,78.330002,91.889999
42.790001,172.179993,76.93,92.190002
42.810001,172.199997,76.870003,92.389999
43.959999,172.270004,76.18,92.269997
45.68,174.389999,76.410004,92.709999
45.189999,173.360001,75.480003,91.589996
45.060001,173.690002,75.589996,92.25
45.07,173.110001,75.440002,91.32
45.98,173.710007,75.32,91.809998
48.189999,173.770004,75.190002,92.269997
46.310001,173.800003,75.209999,92.489998
47.240002,175.199997,76.040001,92.870003
48.48,176.25,76.720001,93.830002
48.91,177.839996,77.93,94.459999
50.419998,179.470001,78.830002,95.139999
49.310001,177.190002,77.790001,93.440002
48.799999,178.570007,78.459999,93.199997
48.720001,179.440002,78.68,93.330002
49.93,177.610001,78.379997,93.75
48.380001,175.389999,77.720001,92.150002
47.509998,174.229996,77.07,91.830002
47.380001,173.300003,76.57,91.559998
46.599998,172.929993,76.300003,92.019997
46.759998,173.660004,76.5,91.650002
46.07,173.130005,76.290001,92.389999
46.040001,173.740005,76.18,92.650002
46.84,174.929993,77.120003,92.150002
46.84,175.039993,77.260002,91.400002
46.75,172.320007,75.980003,89.440002
46.509998,171.899994,75.360001,87.57
46.029999,168.070007,73.82,86.489998
45.59,166.970001,73.449997,85.43
44.580002,165.800003,73.18,85.260002
44.709999,164.800003,72.110001,85.279999
44.77,165.419998,72.809998,85.080002
44.470001,165.220001,71.970001,84.379997
43.889999,164.75,71.68,83.480003
44.200001,163.809998,71.93,82.800003
43.919998,164.529999,71.970001,83.050003
43.950001,163.929993,72.040001,82.800003
44.189999,164.860001,73.050003,83.57
43.939999,164.360001,73.610001,82.93
43.57,163.169998,73.360001,82.589996
43.040001,162.809998,73.32,82.300003
43.529999,164.020004,75.089996,82.889999
43.009998,161.5,75.110001,81.779999
42.93,160.470001,81.400002,82.010002
42.419998,159.220001,83.099998,82.449997
42.32,159.580002,81.599998,81.830002
42.02,159.910004,80.660004,81.790001
42.740002,161.339996,81.940002,82.480003
42.450001,160.929993,80.629997,82.830002
42.060001,160.25,79.93,82.339996
41.849998,157.690002,79.589996,81.980003
41.419998,159.199997,78.949997,82.43
41.669998,160.110001,78.330002,82.599998
41.490002,161.300003,78.330002,83.330002
41.32,160.119995,77.150002,82.339996
42.09,163.869995,79.489998,83.150002
42.799999,163.779999,81.07,84.470001
42.860001,163.399994,81.169998,84.669998
43.16,163.720001,81.150002,84.919998
43.150002,164.080002,81.660004,83.360001
43.560001,165.75,82.25,84.839996
42.970001,163.740005,81.540001,82.730003
43.18,162.850006,86.550003,83.309998
43.740002,162.880005,88.050003,82.760002
43.639999,163.020004,87.839996,84.050003
45.450001,165.589996,89.019997,83.75
44.82,165.059998,88.68,83.589996
43.849998,164.600006,90.540001,83.690002
48.610001,163.429993,81.610001,83.650002
48.330002,162.869995,82.68,83.220001
47.299999,162.509995,82.720001,83.089996
49.02,164.270004,84.010002,83.169998
50.18,163.059998,84.019997,82.839996
49.73,165.009995,84,82.489998
49.650002,163.520004,83.690002,82.279999
49.599998,162.669998,84.110001,81.910004
50.869999,163.279999,82.599998,81.900002
51.41,162.399994,83.050003,81.970001
50.799999,162.889999,80.699997,81.660004
51.200001,159.699997,81.639999,81.32
51.080002,160.690002,82.800003,82.669998
50.889999,160.240005,82.279999,81.910004
54,159.199997,79.160004,80.699997
52.400002,159.75,74.889999,80.269997
53.73,155.929993,74.910004,79.699997
54.68,158.080002,74.440002,79.82
53.040001,157.089996,73.889999,79.949997
54.27,159.380005,73.339996,80
51.48,162.940002,73.419998,80.529999
51.720001,163.360001,72.279999,80.68
51.400002,164.339996,73.209999,81.360001
52.080002,165.899994,72.860001,80.440002
52.779999,165.490005,72.620003,80.669998
55.200001,168.449997,73.419998,80.849998
55.540001,170.289993,73.720001,80.589996
58.799999,171.139999,75.290001,81.519997
61.25,173.009995,75.910004,86.07
59.48,168.229996,75.690002,85.900002
61.02,167.75,76.410004,85.349998
58.950001,167.210007,75.540001,85.989998
59.549999,167.929993,76.160004,86.309998
58.709999,168.25,75.730003,86.660004
59.200001,169.669998,76.57,87.610001
58.009998,170.350006,76.809998,88.129997
57.580002,171.550003,76.949997,88.120003
58.400002,172.309998,77.139999,87.459999
59.049999,171.070007,76.639999,87.470001
56.650002,171.539993,76.870003,87.870003
54.529999,171.080002,77.010002,87.470001
55.630001,172.220001,78.879997,88.029999
54.84,171.630005,78.830002,88.290001
55.720001,173.949997,80.300003,89.309998
56.240002,173.089996,82.370003,90.080002
56.689999,171.25,81.669998,89.870003
56.650002,169.789993,81.199997,89.790001
55.540001,168.759995,81.32,90.620003
54.950001,167.839996,81.379997,90.550003
54.110001,167.100006,81.540001,89.540001
53.540001,166.580002,81.290001,88.849998
54.049999,165.25,80.75,88.190002
52.790001,164.869995,79.980003,87.029999
51.540001,162.970001,78.830002,85.129997
52.540001,167.630005,79.459999,84.540001
53.009998,168.380005,79.139999,84.239998
53.369999,170.589996,80.580002,85.139999
54.330002,171.789993,80.900002,85.910004
52.689999,172.289993,81.480003,86.910004
53.07,170.880005,81.919998,88.18
53.860001,172.770004,82.010002,85.910004
53.380001,172.759995,79.010002,86.419998
53,171.630005,78.559998,86.279999
53.209999,171.059998,77.580002,87.209999
51.700001,171.509995,76.910004,87.150002
51.470001,171.490005,76.529999,87.199997
50.599998,169.419998,76.559998,85.830002
50.779999,167.710007,76.639999,85.57
49.799999,165.600006,76.470001,85.690002
49.790001,167.309998,77.809998,86.419998
49.68,167.210007,77.220001,87.940002
48.900002,166.190002,76.360001,86.660004
48.529999,163.360001,76.370003,86.389999
47.529999,161.139999,75.949997,85.830002
46.869999,161.220001,75.839996,86.519997
45.959999,158.139999,73.510002,85.68
47.720001,166,76.32,87.629997
46.939999,164.570007,76.580002,87.459999
45.75,164,76.339996,87.120003
47.700001,166.039993,76.669998,87.68
47.830002,168.479996,77.150002,86.139999
48.650002,169.479996,77.830002,84.739998
47.98,172.210007,77.730003,83.540001
47.439999,168.720001,76.949997,80.110001
48.75,169.360001,77.790001,82.150002
49.200001,169.660004,77.889999,82.970001
50.27,169.350006,78.260002,82.370003
52.25,171.690002,77.779999,84.07
52.209999,176.139999,78.639999,84.730003
52.919998,174.520004,78.120003,84.639999
54.240002,176.800003,78.940002,86.440002
54.509998,174.839996,79.110001,86.790001
54.189999,175.830002,79.059998,86.080002
53.040001,175,79.300003,85.910004
52.189999,174.339996,79.730003,85.550003
52.59,175.240005,80.410004,86.639999
52.779999,176.919998,81.339996,86.860001
53.279999,177.830002,81.209999,86.989998
52.740002,177.740005,81.57,87.510002
52.439999,179.589996,82.400002,87.959999
51.77,177.229996,82.050003,87.75
51.57,178.190002,83.519997,87.690002
50.939999,176.470001,83.489998,87.330002
51.240002,177.610001,83.720001,88.169998
52.869999,182.229996,84.970001,90.650002
55.16,181.759995,86.800003,91.400002
55.169998,182.119995,87.68,92.730003
53.93,179.839996,86.629997,93.75
53.110001,179.899994,85.629997,92.669998
53.099998,180.660004,86.129997,92.940002
53.119999,179.899994,86.910004,92.519997
51.84,177.660004,86.07,92.260002
50.18,183.080002,85.790001,91.599998
49.75,183.889999,86.459999,91.239998
49.110001,183.360001,86.230003,89.949997
48.130001,181.539993,84.589996,89.209999
48.950001,186.009995,85.440002,90.440002
49.029999,184.679993,84.480003,88.959999
49.740002,182.100006,84.410004,89.410004
50.509998,183.460007,88.580002,90.220001
49.07,180.460007,88.690002,88.029999
48.34,178.639999,87.650002,87.650002
49.290001,178.289993,87.099998,87.480003
49.66,180.199997,88.519997,88.269997
48.450001,176.759995,88.010002,86.209999
49.040001,176.369995,88.389999,85.82
48.639999,177.330002,87.639999,83.480003
49.490002,177.089996,87.809998,84.389999
49.450001,176.130005,89.190002,84.040001
50.389999,177.869995,90.830002,85.379997
49.919998,176.850006,90.410004,85.82
50.669998,178.080002,92.32,87.809998
51.34,178.820007,93,87.919998
50.400002,175.5,92.099998,87.68
50.650002,173.940002,92.089996,88.650002
52.470001,176.979996,93.550003,89.419998
52.880001,179.440002,93.830002,90.709999
53.41,181.399994,94.639999,91.93
53.709999,179.619995,93.75,91.25
53.990002,179.460007,92.309998,91.260002
53.91,181.089996,93.080002,91.459999
53.040001,179.529999,92.029999,90.940002
52.369999,177.710007,91.139999,89.639999
52.68,177.149994,90,89.790001
53.200001,176.419998,89.910004,89.120003
53.259998,176.399994,89.839996,88.669998
53.959999,178.339996,90.480003,88.879997
53.470001,177.279999,89.480003,87.349998
51.779999,173.710007,88,86.379997
49.970001,172.550003,87.18,85.059998
47.91,170.809998,85,82.529999
47.919998,168.190002,84.5,80.519997
48.509998,169.990005,84.629997,81.360001
47.48,170.080002,84.889999,81.849998
46.529999,169.460007,84.620003,81.059998
48.110001,173.009995,88.029999,81.489998
49.07,175.740005,89.160004,81.510002
50.09,179.660004,92,81.860001
51.59,182.289993,93.129997,84.830002
51.880001,182.119995,94.410004,85.279999
50.66,176.940002,91.889999,84.169998
50.939999,176.990005,92.510002,84.769997
52.43,177.509995,91.169998,84.529999
52.310001,179.520004,92.419998,84.360001
51.639999,178.139999,92.639999,84.279999
52.75,178.300003,93.129997,83.730003
53.419998,178.5,93.010002,84.400002
53.169998,178.279999,92.779999,84.339996
52.889999,178.350006,94.300003,84.489998
52.040001,175.850006,93.599998,83.940002
51.790001,175.440002,93.769997,83.010002
51.389999,175.679993,93.879997,82.599998
51.75,178.229996,94.959999,84.639999
50.75,174.229996,92.339996,82.699997
51.369999,171.690002,92.360001,86
50.82,170.710007,89.650002,84.220001
51.119999,171.309998,90.139999,85.889999
51.23,172.119995,90.110001,85.870003
51.77,172.460007,90.529999,86.080002
52.299999,173.679993,91.290001,86.839996
51.950001,173.199997,91.230003,86.75
50.720001,174.199997,89.940002,87.260002
50.509998,174.520004,89.339996,85.830002
50.610001,173.910004,88.529999,85.629997
49.689999,172.919998,87.610001,85.059998
49.860001,174.589996,87.620003,84.860001
49.860001,171.789993,86.82,85.230003
49.27,171.110001,87.410004,85.57
49.57,170.199997,88.489998,85.940002
49.779999,170.179993,89.519997,87.150002
49.950001,170.669998,89.190002,87.43
48.290001,167.139999,88.93,85.580002
50.110001,165.300003,91.019997,85.68
49.75,166.089996,90.599998,85.379997
49.860001,167.570007,90.589996,85.82
49.27,167.580002,91.040001,85.220001
48.580002,166.770004,91.400002,84.919998
49.150002,169.309998,92.080002,85.760002
48.900002,167.589996,91.160004,84.389999
48.009998,166.130005,90.199997,83.480003
47.43,165.580002,90.010002,83.610001
47.900002,167.130005,90.269997,83.410004
46.82,164.270004,89.260002,82.68
46.23,163,87.589996,82.25
45.849998,162.429993,86.879997,80.760002
45.23,161.339996,85.360001,80.519997
46.630001,165.339996,87.150002,80.330002
45.700001,162.740005,86.230003,79.699997
45.759998,163.179993,86.419998,79.769997
46.130001,164.070007,86.870003,80.940002
47.080002,165.389999,87.419998,81.260002
47.84,165.710007,87.339996,82.599998
47.759998,165.639999,88.160004,83.599998
46.189999,161.330002,86.279999,81.949997
46.150002,164.660004,86.949997,80.910004
45.939999,165.080002,86.75,80.739998
46.029999,167.600006,87.720001,80.650002
45.439999,166.279999,86.639999,80.730003
44.77,164.970001,86,79.580002
43.919998,163.279999,84.529999,77.540001
44.57,166.179993,87.510002,77.139999
44.080002,166.720001,86.779999,76.010002
43.830002,165.699997,86.18,74.610001
44.09,164.940002,85.839996,74.650002
44.43,166.360001,86.779999,76.32
44.16,164.529999,86.639999,76.57
43.759998,163.360001,86.120003,76.010002
44.139999,163.199997,87.550003,76.669998
44.459999,165.619995,88.389999,78.230003
44.119999,165.110001,88.389999,77.370003
43.09,161.910004,87.440002,76.040001
42.32,160.199997,87.599998,75.650002
41.75,160.410004,90.480003,75.550003
41.919998,162.729996,91.050003,75.860001
42.029999,162.690002,90.419998,75.309998
42.98,165.149994,92.489998,76.010002
42.860001,164.460007,92.18,75.57
43.650002,166.589996,94.120003,77.269997
44.09,166.009995,94.610001,77.489998
43.110001,164.690002,93.260002,76.510002
42.91,165.110001,92.940002,75.550003
44.950001,168.710007,95.669998,77.099998
45.540001,170.979996,97.370003,77.709999
45.59,170.710007,97.709999,78.510002
46.060001,172.210007,98.410004,79.610001
45.740002,172.309998,99.739998,79.540001
47.43,174.869995,100.769997,80.760002
46.549999,173.970001,101.199997,81.129997
48.009998,173.089996,99.760002,81.059998